ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09529134626839288,0.4414293406291105,0.42888358891475503,0.8685795787637581,0.13419815022269846,0.23863553960009462,0.29961292938665435,-0.9863518923969807,-0.8714621847161284,1
0.10296435081298157,0.519781147870095,0.48162410968712177,0.893239308315415,0.14763580703270615,0.07852243794426314,0.26004602036444563,-1.0955737937038381,-0.7633912157489067,1
0.0952649701856051,0.509855994650409,0.45369126421991324,0.8829690029154867,0.14409626065173095,0.04034352666748316,0.2546672998302655,-0.9726924441679015,-0.7670106824180931,1
0.0962069342932542,0.5016779222538887,0.48187466412854096,0.8974694119537118,0.13857391426202514,-0.06010522234138638,0.29825301707852103,-0.9183571823833616,-0.7698730798958064,1
0.10293455635371658,0.5121997145193445,0.45674096068584097,0.9279585888168665,0.14630078255305884,0.13834601712889658,0.1563242657615363,-1.0227652002392646,-0.4853719853539893,1
0.10021980409855247,0.5012719808681051,0.4682692495696693,0.9218693747464878,0.1436279793987304,0.06557534784655467,0.22450351385639225,-1.0140273515473541,-0.7455330577821511,1
0.09896847317553299,0.46240544382559245,0.4654553579380418,0.9119789278801635,0.13829058896947005,0.1348166499318646,0.2540386954021707,-1.0425144081575601,-0.8146317089293724,1
0.09617736327204149,0.5069999139242176,0.489130082924365,0.8609645252432795,0.13006206477450463,0.03060781020638582,0.2508076365612819,-1.1506265841001877,-0.945354032558317,1
0.1005006540426062,0.4892000441759111,0.4876664224540838,0.9187737580691347,0.14036299180060463,0.0954950377525477,0.3403332483996266,-1.039151680731606,-0.7131582047127965,1
0.10784145504461222,0.47248780688327735,0.46057478602599194,0.8323384285316507,0.1439352217890346,0.14484916835763822,0.26060171401958515,-1.2516114049861906,-1.107588315888152,1
0.09556523878131919,0.5181122564467863,0.4693669265097836,0.8650005287427479,0.13269866984161063,0.1263739874231571,0.2793909279834663,-1.1628220334699346,-0.9808516347330523,1
0.09857625128430941,0.4849136962608385,0.43714382350876524,0.880882576776774,0.1425915790665635,0.11736324628122213,0.30908804191106787,-1.079379337987989,-0.7785127134035901,1
0.1222508896797153,0.5232434248130319,0.46913907284768214,0.960715556990082,0.1727308724536935,0.1258689318651549,0.0010355716489786342,-1.058980880105548,-0.6211962641458668,1
0.1125125750998994,0.5293509132915535,0.46696941435372885,0.9334098476198329,0.1544386250605167,0.10134889809886363,-0.053201366827576105,-1.0157991422978578,-0.7574554799563558,1
0.1049522503866983,0.48972877315261004,0.45814526056627003,0.9383532261314083,0.1448647898905737,0.12601359417946958,0.1346938433630276,-0.9613235285470698,-0.5663875034309709,1
0.09533570696483477,0.5300783919704674,0.4628904109804248,0.9318562677439313,0.14470082551452373,0.09311326481907564,0.2471839674917409,-1.0014934150583663,-0.5652606689333939,1
0.10575269468329902,0.4851571542065278,0.49178275107173647,0.9288292641194689,0.15782053908160928,-0.016286007924940175,0.293288284904704,-0.9859301767845725,-0.4757606573114317,1
0.1021021021021021,0.5090035022273371,0.45513475660534486,0.8737793243643376,0.13753973048937457,0.08274687835806253,0.29293893555268186,-1.105295111118627,-0.7874213045512226,1
0.10654018571886006,0.524705714730536,0.47428791920254465,0.9218219833581242,0.15162199880379368,0.040336119546269214,0.19008064721665857,-0.9634210837193167,-0.6558786286879124,1
0.10054322153991498,0.537620014523487,0.46001115359241534,0.92377864209,0.15183056227597236,0.11740015299142452,0.1170284621694182,-1.0216792906455436,-0.5003193464133182,1
0.12058841556849526,0.5211334495872465,0.46954103547856624,0.9475740516682994,0.16828713339910242,0.06570516470519389,0.1077048429519777,-0.9736207567839577,-0.4813855381185195,1
0.10556608934821221,0.47097491797605984,0.4702396702395103,0.9444706398242717,0.15074591725348344,0.052152540572956284,0.23191140547261327,-1.0253198714782081,-0.5596151907608107,1
0.10118475824527698,0.5162474580040514,0.4518779198947179,0.9347565536451923,0.14403233423760833,0.03358824895432899,0.09771966643616074,-1.0449640971421295,-0.5492405173436703,1
0.10353757685379268,0.48274097513077263,0.47310557644629186,0.931704090689553,0.1390800900611129,0.033165724801609876,0.25391550300307314,-1.119302016839159,-0.5685444167485065,1
0.08705159483148098,0.5802836185335666,0.3823724345919024,0.8351650762887383,0.12769003070533919,0.3233887663126892,0.047489134883776186,-0.8675257385707176,-0.9028222034193916,0
0.09297901112022211,0.5828639465127994,0.39506317294947696,0.9065801307475188,0.12210938976006046,0.2768727151476647,0.031006888366994452,-1.0527710388914588,-0.9886050604537213,0
0.11243660327378617,0.5570420092494301,0.4387043398043106,0.8765076006749917,0.13669670208826598,0.2200727178919084,0.03477190544799797,-1.115720428590268,-1.2073853217249966,0
0.09236673446674598,0.5503028976585121,0.40858360440151636,0.8566013348317497,0.11828189502653823,0.3271637078600535,0.18541184843192798,-1.006063875802722,-1.2841650261215973,0
0.08022156189271026,0.518493017270034,0.46086388063418987,0.9043024535038547,0.11875909478649205,0.0844830228471077,0.21060059135315884,-1.0978166677813117,-0.5104071865099757,0
0.08371756862398042,0.44652466460376067,0.4303320858815665,0.9166808075107973,0.11680908162929303,0.311235355803695,0.39360491909573153,-1.1293091740298344,-0.8454680689562317,0
0.07106533852857383,0.44946784491459724,0.43545975561709377,0.9275045974427166,0.10173945641986878,0.14434254846052685,0.28120386186632645,-1.241983209321448,-0.8780822284403049,0
0.06975415487423278,0.45012908202704877,0.43418738205603014,0.9234611884967514,0.1026733755358106,0.14893224851422046,0.3022512638933401,-1.2589471160378953,-0.7163519603342174,0
0.0971852588525325,0.5006632655459103,0.49414459140852607,0.91592662896473,0.13288802700567406,0.02324492696828576,0.12756499598987484,-1.170616559182239,-0.854321518712367,0
0.08059354732520708,0.5294780867793735,0.44445949363437814,0.9161338495892584,0.1265079396625395,0.05699742581640652,0.05739814613606543,-0.9249948490714686,-0.7519431327379862,0
0.07359799759204107,0.5012242115158778,0.4863872827386325,0.9018806115817908,0.10722792569888105,0.023834226957790805,0.32476499916853374,-1.2207294629016012,-0.43547567957255895,0
