ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.08614915375874649,0.47520486546036245,0.5147559601308896,0.9907329350336596,0.12291305213458859,-0.024033690903535052,-0.25933075233759173,-1.4384318453288052,-0.4745673470379388,1
0.07585703155434359,0.5372664285428848,0.4883793509700709,0.9903015382974066,0.11170708620763836,0.1021079805009632,-0.5679452107671931,-1.4908764500327305,-0.05328573778364154,1
0.09903573736269199,0.49666693649572996,0.4993486746331099,0.9902819445171004,0.13829362669396678,0.10542860883263208,-0.576917469618087,-1.4012988577981982,-0.42248137798774366,1
0.07948493150684932,0.58483593940344,0.4842793878395147,0.9848276174878131,0.1123816607012814,0.11088566288912523,-0.7314470503598431,-1.4341774459269532,-0.24345499466580556,1
0.0921102253663992,0.4725452728983384,0.49283417526091816,0.9883076225041287,0.1423175068817939,0.06450644024064381,-0.23944055876342787,-1.3223072620271519,-0.07218587055081382,1
0.07661675692895827,0.46198938664692085,0.5075846508404648,0.9901589700453046,0.11769407696197576,-0.04285263015438617,0.03232238151183988,-1.345218222063741,0.5659596262698527,1
0.08679656807999055,0.5333931337151551,0.4829679816055838,0.9904481359059965,0.12501419325536506,0.14385334524101617,-0.5135420990886346,-1.397595274427559,-0.20979625391551693,1
0.08991446712494097,0.5422207989396269,0.49021090936028855,0.9919148646647546,0.12794474519320514,0.10516482828644462,-0.47449539004955765,-1.3720677731216249,-0.2933031804923907,1
0.07986205336951606,0.5283369587135692,0.5037593428863046,0.9903373900741217,0.11025600999063379,0.0447810722624224,-0.7409604346219291,-1.5014555371520493,-0.10484576315760163,1
0.07844278957637421,0.4933397193251708,0.5098569840893238,0.9900366319774393,0.12252876130905842,0.03313877516293925,-0.4825846641668354,-1.439324252673802,-0.05879227825013578,1
0.08049480475951064,0.48493914807302235,0.4957394710159837,0.9925560332621688,0.11738738601127285,0.07728513421824665,-0.387868069257167,-1.4835059791080125,0.08384214477276508,1
0.07657510355352082,0.4957075193937377,0.50460153132751,0.9895124287905558,0.1162752205505073,0.027233583140285518,-0.5462743757614557,-1.427239532886704,0.022357889663203512,1
0.061233388704318936,0.5258484178117953,0.45131495763903673,0.9769604668347408,0.09222734190938849,0.1840980007704249,-0.7141465449574503,-1.4203288815610837,0.13833936328820018,0
0.07523007856341189,0.4597344472624198,0.5220774054132252,0.9891416179839733,0.10950109452086124,-0.1317984953081407,-0.027744140359977538,-1.441629485674846,0.8335140311079026,0
0.07183751588047979,0.4678708200647216,0.49234167511502247,0.9846444344083102,0.09921159367452034,0.08199604228618107,-0.3205820113169839,-1.4663759466586257,0.021287725904664434,0
0.08124133422010799,0.4960183864684605,0.49417264449501347,0.9933997903229941,0.12185925399885023,0.06917417106935389,-0.30914786831998337,-1.4994687888864162,0.31671016865833534,0
0.06979373322441358,0.44221574877207653,0.47194466620455894,0.9871908415694869,0.09669074925478705,0.08316209507793104,-0.22845632422299633,-1.389317056079309,0.011028540798887487,0
0.07779621639561898,0.5091290745412277,0.5082853520221625,0.9910484778672168,0.115955411912143,-0.058042545023955776,-0.44053784753767666,-1.4421095087538696,0.11007183395406894,0
0.06136678855125457,0.4450893774399014,0.49052297609930645,0.9852389736935047,0.09424681938769583,0.038479276394138284,-0.041502608512622045,-1.4004526122005645,0.5252304066709415,0
0.08152435578070377,0.4894340085424719,0.4880924063622648,0.9924443679826891,0.11305281797465783,0.09369712057840561,-0.5579459779091387,-1.4342066944753338,0.11754827926850542,0
