ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.07576423947718897,0.6527657847480184,0.514742029976088,0.830841390233932,0.11815450602316528,0.020693223392835018,-1.0612434449495411,-0.6528357714018216,0.5745768494242229,1
0.07430676188637972,0.6160596177804715,0.5165758133848131,0.8498820334019248,0.120303532181286,-0.01654527252847678,-0.8975492497027195,-0.676288216474473,0.15883873778612312,1
0.06579801388979035,0.618509037599368,0.5158495568561389,0.8703746563535963,0.1112498113828722,-0.08630079147052801,-0.8876436585306352,-0.7117306229889313,0.271369946676391,1
0.06567406836948617,0.6298042721713478,0.512990168923161,0.8349567820918198,0.10484748874042135,-0.037256302580578174,-0.9683804187150905,-0.41622838709853927,0.32396712626411484,1
0.06762970116422555,0.6408785083255125,0.5021007492088412,0.8423254623976694,0.10926671549740172,0.027715166390684328,-1.0773175097299095,-0.6785917894086144,0.6254266082463302,1
0.06691231179971989,0.6297019625478253,0.5093523509726854,0.8930982021488647,0.11214880428403756,-0.050375814738669374,-0.8689542631913789,-0.6474165071015237,0.09665476409728013,1
0.06562151298993404,0.6476146966570667,0.5070508021542964,0.8738148010715193,0.11429022033872437,-0.061673271127741854,-1.0040133805645255,-0.40666789491797006,0.45147986025602904,1
0.07372421938883673,0.6174380232731826,0.45892684466891015,0.9089131927732799,0.12141994952265994,0.21099028305318046,-0.8413634156758546,-0.6448509023677294,0.22222835279118192,1
0.06945179539653976,0.6132587485940324,0.452100335693396,0.8856307877516905,0.116140135218193,0.15415118108146553,-0.8327016894994701,-0.8735862341344727,0.0568437842567211,1
0.08076490988130709,0.6311959996529188,0.471546368159027,0.9016944701874815,0.13335599234970158,0.0925718245213874,-0.9091397710187107,-0.6548338484768359,0.40801431938027344,1
0.07617652160983347,0.6197607288225052,0.4728350037380781,0.8899852651109604,0.12944062238457935,0.1935474680409471,-0.7818820077188533,-0.6620935767006175,0.16660062508657614,1
0.07065451129521481,0.6097772914067755,0.46592596962025495,0.9177438714669812,0.12573134749201936,0.2298568238050626,-0.7407695191729192,-0.6264449777017247,0.02828476021726889,1
0.0841019338599798,0.5409917475267689,0.4083335192217431,0.9256566565324301,0.16278963379766234,0.28282478077375317,-0.044054532440981814,-0.6807435872431915,-0.5897002831830465,0
0.0743915343915344,0.5042727564657389,0.4975315117749328,0.8112257088823551,0.12529333135303727,0.17214663269006383,-0.17444834572984397,-0.7288509863201531,-0.5272912542449628,0
0.04563161280608823,0.6340661039848787,0.484519397605035,0.9524345501410475,0.0698848319435186,0.18850323217939974,-0.8370200293116358,-0.903804546041195,0.7818259435642201,0
0.08064079386443458,0.6259876658682718,0.4085183272666423,0.8876157488046322,0.12055817165445269,0.22709332532708199,-0.8089050863855277,-0.7466065090742804,-0.1518107957598942,0
0.08747521363486144,0.5413513014496989,0.49250820443039245,0.9392525260978082,0.1272503283740975,0.06556375529456226,-0.39728399058514857,-1.1182031258841567,-0.32869619807491857,0
0.08741874991187626,0.519358842370167,0.4637403001346758,0.9062415699512927,0.1654149380360978,0.13921128575036065,-0.07349710511489925,-0.6898390339169058,-0.64888863591348,0
0.0747264200104221,0.5482498738018851,0.39192243815605965,0.9506346303403648,0.13868695497993197,0.4680350771163604,-0.12440788245002271,-0.7657121389425106,-0.9268163254590362,0
0.06508225633908694,0.5030359925386004,0.4268272995851267,0.9703947673387295,0.10902222258098367,0.520586654831594,0.015215429809903015,-0.8190238593955694,-0.8102191529006819,0
0.09312174985257063,0.6116271358033426,0.4206936509217963,0.9390675870590618,0.1396965819777006,0.2469756544225519,-0.7404601671220116,-0.7399400394342548,-0.01945975341095174,0
0.08476536048754935,0.49946791461573176,0.5522005020991928,0.9480281430531668,0.13824539103889813,-0.13961222757925193,-0.36550074431884233,-0.806957402578333,-0.5159586832928467,0
0.09413541404480241,0.5493142567799073,0.49001025581485347,0.9086277713464627,0.17208149075943865,-0.005807735196002325,-0.10431842352482676,-0.6651780422067355,-0.4664874719176306,0
0.08888259567926207,0.4944799950020974,0.4415688908172406,0.9447529625497869,0.15085141444658062,0.3111820083562087,0.009690071720702345,-0.9327414954755939,-0.6567656538273594,0
0.07359103289335847,0.567554716242956,0.47983056142227937,0.9602933626367661,0.11597976826559404,0.22091009140711737,-0.22857899053841182,-1.006031430495559,-0.424803184093264,0
0.0953942315077963,0.6200300603150247,0.42672632094027757,0.9132317503769771,0.13654417019405202,0.31663100446192755,-0.7840837158595833,-0.9297274038559382,-0.40194252431991684,0
0.08472504738569646,0.5019487007665423,0.502254501394626,0.9168547050816213,0.13816483847864602,-0.09616079510267118,-0.5298590201863788,-0.8941653037662363,-0.4303242688600042,0
0.07723260643821392,0.5669878010375747,0.45157464855100915,0.8910535081636379,0.14228296559272305,0.013785584220611123,-0.0794294931399331,-0.7499702268771675,-0.6247003773902109,0
0.07074964650220189,0.5152562119204153,0.4567662538428889,0.9854614009784389,0.135275700762459,0.23264626353613901,0.07007906773478363,-0.8585326996448983,-0.5938237363181904,0
0.08743938933252253,0.5372204821534844,0.45301769109411083,0.9634775399726454,0.131032222479796,0.40811522440560655,-0.12796299108701453,-0.9207885215152602,-0.4907608102499639,0
0.08289493128417319,0.5671321172903643,0.43452386730784676,0.9139748129686294,0.13269071555292727,0.19060086299188708,-0.550423168219048,-0.8699468991418065,-0.3512894104371722,0
