ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.1010677107418483,0.5681624098234364,0.41896791192021793,0.9861164856756829,0.16588237278415896,0.320803621343597,-0.5791348428543146,-1.0141496769589988,1.060331842412415,1
0.09504548264594188,0.5653130838398089,0.397326275147215,0.9795239845919307,0.17689892664003815,0.4671120598649509,-0.49204515188007386,-0.9453613145972333,0.22045246712232247,1
0.1442530959752322,0.521061744617364,0.42102919744621353,0.994998579360465,0.2585591834712382,0.33469438592499867,-0.339027049899853,-0.8193085992040534,1.8163426307439918,1
0.11639643754281799,0.4929742309539756,0.40929867848507173,0.9862714788915161,0.21061548315117457,0.3921308051286359,-0.12024885256917925,-0.9607691912187302,-0.038341741782720096,1
0.14450178642318381,0.4685772560772561,0.43880717778097694,0.991167984256766,0.22048134388628654,0.24383536363659275,0.25158228145811196,-0.7991098639531717,-0.7919710763990588,1
0.11349513547442201,0.6179797239668592,0.3938185261390584,0.984147050528382,0.19553384759570328,0.3609932828665745,-0.742759574069601,-1.037386316524837,0.5189975653210777,1
0.12096587196188789,0.42125451731620595,0.40113161249457746,0.9936767628746098,0.19879445031437826,0.34655796144985074,0.21437677731689464,-0.9240190022771677,0.5263450087785895,1
0.11309405776984599,0.6342024109896272,0.41900243759889383,0.9883222639751597,0.2195391090125231,0.27491010238933633,-1.1752483276878565,-0.8728851905198467,1.2827562153923697,1
0.11649068322981367,0.5115447474876265,0.4109916085869165,0.9930795985974195,0.18093676137185857,0.28380548872076244,-0.7721701142743874,-0.9949069526285181,2.1125562240795777,1
0.12819438197653024,0.6495096084841719,0.42519826949451484,0.9784071533635399,0.22521325312022986,0.3472564430767047,-0.7877053031529486,-0.9910221263658006,0.1440857767967758,1
0.12633494356952538,0.6285713920111378,0.41821945783336417,0.9910072259495333,0.20893116234080283,0.3800743457093727,-1.4482047451348663,-0.9711665177361333,1.8460988223981687,1
0.09260194875496211,0.5441574339283409,0.38885828251799553,0.9936775229677821,0.16382139254567973,0.4822763176308798,-0.6821769492114985,-0.601142691136487,1.0587442137865413,1
0.09777100400076205,0.5935899975454628,0.5023886634235493,0.9615285138030781,0.1621203266414999,0.04634507630739895,-0.507968421094848,-1.0017835650780058,-0.4030411035202355,0
0.08687220534104104,0.46122164718615016,0.41156883452744947,0.9871220563189426,0.15112056554717548,0.25674295234479566,0.23878028111853852,-0.981873114489328,-0.5484015474644512,0
0.11946560412516113,0.5057149167780283,0.45662081092641266,0.9904789572020787,0.20470427588422715,0.19144848977839363,0.272528825410365,-1.1161290372478203,-0.37265762719459516,0
0.08543530268358644,0.6625538195594823,0.5144163170849516,0.9698485124717768,0.16239728143342602,0.009344907352927489,-1.0496037788980779,-0.9282148540881106,0.658627850427107,0
0.09965746357971193,0.40069024433926487,0.4143207671930952,0.9725340860676064,0.16884115730447063,0.33146440991130705,-0.08974536554737321,-1.1192353545850733,-0.27624395062724627,0
0.08888874124666143,0.4600813641848099,0.4952815928299263,0.9844933517535371,0.1743146758390661,-0.024996700694132755,0.25606039892164506,-0.8001744352475031,-0.3834053245862612,0
0.11951465432296798,0.5732536929846783,0.4791321052266683,0.9808096914350106,0.20300093414292386,0.2263447624721933,-0.49321637461221113,-0.976613144457569,0.24111621538500128,0
0.09114501348626274,0.4683151995016441,0.38808688522611934,0.96303586299672,0.1623005712034666,0.38378497352274143,0.22559345135679254,-0.9522907654534718,-0.061939520825153416,0
0.11688829336137589,0.4288355397157686,0.4544219426543573,0.9926602054432863,0.24180277538990544,0.27583329253222316,0.3859687165497638,-1.0960046252347124,-0.9309178828888784,0
0.10566985414855598,0.5324544537603227,0.46989799210360556,0.9849904611785478,0.1670178009831761,0.3022181514468593,-0.8127986768831098,-1.0012975206145505,1.9243271176923562,0
0.07693232955027877,0.5516101630985731,0.3853048280572055,0.9803373116475677,0.1503685571643917,0.525450458302477,0.046437851948215834,-0.471898928896902,-0.5956420850265367,0
0.12505590231192518,0.3903714608773865,0.47165729638337994,0.9873357303575714,0.18797860524931315,0.15049302236389328,0.7038919772074107,-1.2177045007079708,-0.07964174625997078,0
